date,sma_10,bollinger_upper_10,bollinger_lower_10,atr_10,cci_10,obv,vwma_10,vr_10,ema_10,stochastic_k_10,stochastic_d_3,rsi,macd,disparity,1d_after_price,5d_after_price
20230104,30075.5,30947.37671,29203.62329,1345,30075,133942730,30014.61599,0.691113972,30465.9588,0.460966543,0.333333333,44.27083333,-602.6282051,0.007614128,UP,UP
20230105,30066.5,30927.82514,29205.17486,1345,30155,142085238,30016.5739,1.163963677,30393.32993,0.639405204,0.666666667,41.10091743,-586.8589744,0.018773972,UP,UP
20230106,30050.5,30863.94268,29237.05732,1185,30210,149457901,30029.45196,1.270865914,30330.99721,1,1,57.34126984,-516.9871795,0.028704917,UP,UP
20230109,30170,31332.82415,29007.17585,2010,30760,157397088,30171.01235,2.197298831,30301.72499,1,1,67.42424242,-396.5384615,0.049310587,UP,UP
20230110,30289,31691.38226,28886.61774,2050,30786.66667,164901615,30301.61232,2.279413255,30299.41136,1,1,65.6,-334.9038462,0.036732005,UP,UP
20230111,30392,31978.92911,28805.07089,2105,30823.33333,170929042,30395.22101,2.448585033,30316.24566,1,1,74.64539007,-230.4807692,0.024703397,UP,UP
20230112,30540,32272.8012,28807.1988,2195,30883.33333,176371480,30515.5005,4.535663576,30356.92826,1,1,92.61603376,-141.1538462,0.017803103,UP,UP
20230113,30765,32532.51238,28997.48762,2425,31036.66667,182629578,30702.37903,10.09030759,30431.12313,1,1,#DIV/0!,-66.15384615,0.016470363,UP,UP
20230116,31033,32714.09607,29351.90393,2680,31206.66667,189132758,30927.1358,#DIV/0!,30540.55528,1,1,#DIV/0!,50.28846154,0.016562688,DOWN,UP
20230117,31275.5,32622.30696,29928.69304,2060,31328.33333,184446885,31195.75141,13.50590402,30674.1816,0.876213592,0.666666667,88.98488121,214.1346154,0.004225663,DOWN,UP
20230118,31435.5,32509.76673,30361.23327,1820,31340,178808608,31376.82408,5.345721246,30812.60312,0.747252747,0.333333333,79.8245614,375.8653846,-0.004593217,UP,UP
20230119,31591,32357.2219,30824.7781,1495,31513.33333,184453868,31559.59117,5.10383712,30954.12983,0.822742475,0.317073171,78.60465116,545.3846154,0.000817379,UP,UP
20230120,31735,32179.65717,31290.34283,670,31858.33333,191238100,31725.07657,5.046841532,31096.10622,0.917910448,0.650406504,70.03257329,686.1217949,0.00602769,UP,UP
20230125,31847,32460.20796,31233.79204,1080,32190,195674006,31826.93365,4.707512773,31232.63236,1,0.983739837,77,809.5192308,0.020600132,UP,DOWN
20230126,32000,32870.22985,31129.77015,1475,32508.33333,199460071,31955.90199,4.347341524,31372.15375,1,1,80.79331942,920.4487179,0.031798143,UP,DOWN
20230127,32173.5,33260.55152,31086.44848,1645,32711.66667,203573420,32105.29288,4.161943405,31517.85307,1,1,82.0662768,974.4871795,0.032470355,DOWN,DOWN
20230130,32278,33330.57019,31225.42981,1620,32520,196649948,32224.12521,2.175725442,31656.0616,0.62962963,0.666666667,63.88415673,988.4615385,0.003749462,DOWN,DOWN
20230131,32309,33326.40651,31291.59349,1620,32351.66667,188838614,32256.66102,1.247777122,31774.77768,0.317901235,0.333333333,50.86342229,972.3076923,-0.016756872,UP,UP
20230201,32349.5,33362.63819,31336.36181,1620,32468.33333,195251969,32303.09798,1.244192575,31879.27264,0.533950617,0.231023102,60.06097561,979.5512821,-0.006722689,UP,UP
20230202,32450.5,33443.5,31457.5,1620,32585,204074037,32419.30007,1.963386445,31983.13216,0.75,0.564356436,67.73722628,962.9487179,0.004248686,UP,DOWN
20230203,32585.5,33461.17631,31709.82369,1425,32695,209612541,32544.64086,3.090555722,32092.65359,0.810526316,0.897689769,67.16196137,932.8846154,0.00926974,DOWN,DOWN
20230206,32626,33389.34527,31862.65473,1215,32515,200357565,32563.21635,1.662936287,32189.62566,0.160493827,0.666666667,52.49679898,898.6858974,-0.012043024,UP,UP
20230207,32665.5,33340.23624,31990.76376,1105,32618.33333,205737819,32608.87572,1.604412287,32276.14827,0.257918552,0.422222222,48.47222222,876.6987179,-0.003348797,UP,UP
20230208,32705,33394.15891,32015.84109,1105,32786.66667,213268884,32651.46154,1.733432175,32354.12131,0.714932127,0.422222222,49.24760602,840.3525641,0.010396859,DOWN,DOWN
20230209,32689,33357.12873,32020.87127,1105,32751.66667,206635744,32650.45327,1.234323589,32415.00835,0.619909502,0.686248625,44,775.0641026,0.004465651,DOWN,DOWN
20230210,32638.5,33193.04576,32083.95424,835,32633.33333,198606081,32627.39751,0.871487534,32455.64319,0.718562874,0.597359736,51.59128978,663.8782051,0.001957725,DOWN,DOWN
20230213,32628.5,33184.73826,32072.26174,835,32568.33333,188395292,32615.31285,0.803178939,32487.0717,0.48502994,0.264026403,57.57009346,530.2884615,-0.002573214,UP,UP
20230214,32688.5,33148.6315,32228.3685,750,32661.66667,195359604,32676.40669,1.191071304,32523.69503,0.686666667,0.333333333,54.96031746,393.0128205,0.001436957,DOWN,DOWN
20230215,32651.5,33213.0345,32089.9655,855,32420,183862064,32612.22681,0.750364309,32546.9323,0,0.333333333,37.09677419,290.4166667,-0.019407403,UP,DOWN
20230216,32643.5,33195.4067,32091.5933,855,32633.33333,190939326,32599.5565,0.712122914,32564.49006,0.748538012,0.666666667,46.73748103,290.3525641,0.005090619,DOWN,DOWN
20230217,32593,33099.38325,32086.61675,810,32521.66667,183672731,32562.04775,0.509576775,32569.67369,0.432098765,0.515625,54.32098765,249.6474359,-0.003405326,UP,DOWN
20230220,32628.5,33077.43318,32179.56682,810,32558.33333,189760668,32603.53465,0.757162031,32580.36938,0.567901235,0.642061782,52.82331512,186.8269231,0.001628664,DOWN,DOWN
20230221,32639.5,33074.59654,32204.40346,810,32543.33333,184343349,32611.22335,0.563868108,32591.1204,0.512345679,0.505698145,41.35667396,114.1987179,3.07E-05,DOWN,DOWN
20230222,32543.5,33078.72052,32008.27948,855,32270,175795700,32510.02423,0.349454327,32582.46215,0,0.323406479,34.42622951,87.56410256,-0.016088347,UP,DOWN
20230223,32498.5,33001.11417,31995.88583,790,32383.33333,188368189,32465.83025,0.641598696,32567.1963,0.512658228,0.43590775,44.045677,72.24358974,-0.002709526,DOWN,DOWN
20230224,32433,32955.17239,31910.82761,790,32286.66667,181432735,32406.98682,0.655674649,32542.79697,0.14556962,0.333588259,42.72151899,-7.980769231,-0.009289837,DOWN,UP
20230227,32358.5,32988.40555,31728.59445,960,32135,170150300,32308.46276,0.641882842,32509.28843,0,0.333588259,35.53846154,-100.1282051,-0.015746814,UP,UP
20230228,32273.5,32895.80298,31651.19702,960,32165,177955712,32234.38286,0.658392158,32466.41781,0.09375,0.199913364,45.77205882,-173.6538462,-0.008175827,UP,DOWN
20230302,32258.5,32900.35746,31616.64254,960,32191.66667,187861030,32218.36848,1.101369368,32428.61457,0.177083333,0.438596491,31.71296296,-219.2628205,-0.001685446,UP,DOWN
20230303,32186.5,32735.22671,31637.77329,780,32155,195007202,32156.81509,1.10311616,32384.59374,0.307692308,0.771929825,38.91752577,-258.5576923,0.000499391,UP,DOWN
20230306,32188.5,32741.69165,31635.30835,780,32305,204199594,32166.42565,1.637819787,32348.94033,0.884615385,1,48.02631579,-208.6858974,0.016670837,DOWN,DOWN
20230307,32162.5,32658.28725,31666.71275,735,32233.33333,198158258,32147.67733,1.219693062,32315.04209,0.707482993,0.874074074,45.53014553,-209.775641,0.008797928,DOWN,DOWN
20230308,32095,32542.86159,31647.13841,690,32065,187232249,32090.58249,1.066057845,32275.03444,0.086956522,0.540740741,47.60869565,-230.4166667,-0.008769475,DOWN,DOWN
20230309,32074,32558.70197,31589.29803,730,32018.33333,180504796,32076.79595,1.112354906,32238.48272,0,0.207407407,34.58646617,-284.1346154,-0.011694815,DOWN,DOWN
20230310,31978,32547.23106,31408.76894,1075,31788.33333,172226495,31966.49093,0.678394576,32191.12223,0,0,33.65853659,-336.1217949,-0.021146719,UP,UP
20230313,31936.5,32524.31034,31348.68966,1075,31873.33333,180922213,31927.26197,0.988197533,32144.82728,0.237209302,0.246376812,46.78217822,-316.1217949,-0.009348424,DOWN,DOWN
20230314,31849.5,32687.69389,31011.30611,1560,31465,168625594,31803.00815,0.965558714,32091.13141,0,0.246376812,32.02247191,-357.8846154,-0.027498429,UP,UP
20230315,31792.5,32683.69302,30901.30698,1560,31595,177086675,31748.76015,0.980369493,32036.83479,0.25,0.422052487,39.09395973,-386.8269231,-0.006562678,DOWN,UP
20230316,31716,32657.85774,30774.14226,1560,31556.66667,168591652,31669.55946,0.634805788,31978.50119,0.176282051,0.410718411,36.19834711,-389.4871795,-0.006807915,UP,UP
20230317,31668.5,32584.74287,30752.25713,1560,31676.66667,175573748,31630.30402,0.631696212,31922.13734,0.407051282,0.744051744,34.24190801,-364.0705128,0.008204834,DOWN,UP
20230320,31553,32292.47549,30813.52451,1390,31543.33333,169747577,31513.3734,0.41199043,31855.02146,0.291366906,0.688746439,33.55592654,-359.6794872,-9.57E-05,UP,UP
20230321,31462.5,31987.3857,30937.6143,930,31416.66667,175414666,31447.36442,0.567197421,31783.65392,0.521505376,0.569645733,41.49139579,-360.8012821,0.004602698,UP,UP
20230322,31457.5,31967.30879,30947.69121,880,31531.66667,181667525,31417.61446,0.866308334,31724.35321,1,0.569645733,50.85910653,-389.1987179,0.014084058,UP,UP
20230323,31472,32023.63756,30920.36244,975,31595,187125702,31422.03536,1.1897319,31678.47081,1,0.782608696,59.21052632,-391.6666667,0.013944919,DOWN,UP
20230324,31510,32096.10579,30923.89421,975,31558.33333,180131290,31457.27664,1.23517619,31647.83975,0.887179487,0.666666667,52.48508946,-384.5833333,0.005977041,DOWN,UP
20230327,31508,32091.83559,30924.16441,975,31510,174509508,31446.00138,0.836552382,31622.41434,0.738461538,0.333333333,68.75,-351.0576923,-6.32E-05,UP,UP
20230328,31617,32143.91935,31090.08065,815,31763.33333,180347653,31592.33896,1.435159452,31621.42992,1,0.333333333,68.42105263,-283.3333333,0.009612354,UP,UP
20230329,31692,32249.62353,31134.37647,865,31796.66667,184384736,31660.44565,1.270926825,31634.26084,1,0.666666667,73.56948229,-230.3846154,0.007346708,UP,UP
20230330,31801,32372.90559,31229.09441,960,31990,191831657,31803.12862,2.260142341,31664.57705,1,1,71.47058824,-107.4038462,0.012757421,UP,DOWN
20230331,31912,32669.88126,31154.11874,1340,32243.33333,196975870,31908.12933,2.160486846,31709.56304,1,1,86.21621622,-21.6025641,0.022169413,DOWN,UP
20230403,32029.5,32766.47286,31292.52714,1260,32215,191514628,32022.43211,2.20410057,31767.7334,0.869047619,0.855263158,78.29457364,81.95512821,0.011443854,UP,UP
20230404,32154,32863.95493,31444.04507,1025,32343.33333,199503416,32164.69766,2.332531339,31837.96369,0.985365854,0.824960128,75.14792899,151.0897436,0.010702465,UP,UP
20230405,32257.5,33043.16214,31471.83786,1195,32461.66667,205824449,32272.78781,2.33630256,31914.24302,1,0.824960128,76.40449438,236.7307692,0.012416428,DOWN,UP
20230406,32293,33045.85058,31540.14942,1195,32266.66667,199095056,32304.29755,1.482502379,31983.10792,0.510460251,0.636363636,60.31042129,292.9166667,-0.01033362,UP,UP
20230407,32394.5,33133.05873,31655.94127,1195,32450,205682875,32416.88365,2.434481632,32057.90648,0.970711297,0.646723647,71.80451128,343.9423077,0.006747431,UP,UP
20230410,32542,33226.02047,31857.97953,1105,32771.66667,213794928,32575.41057,4.222590128,32145.92349,1,0.646723647,71.20921305,403.8782051,0.015567541,UP,UP
20230411,32696,33530.88682,31861.11318,1490,33078.33333,219297533,32712.07856,4.195065721,32245.9374,1,0.98005698,74.91638796,509.8076923,0.025034346,UP,UP
20230412,32855.5,33768.32474,31942.67526,1405,33211.66667,224395632,32828.02632,4.282101055,32356.76696,1,1,73.86759582,625.9935897,0.022620313,UP,UP
20230413,32999,33972.82545,32025.17455,1470,33255,230494438,32977.92382,4.171514937,32473.53661,1,1,70.64579256,696.5705128,0.019517206,UP,UP
20230414,33116.5,34191.1632,32041.8368,1590,33335,237088171,33091.58298,4.290419326,32590.43904,1,1,76.69322709,764.5192308,0.014134699,UP,DOWN
20230417,33251.5,34334.17308,32168.82692,1600,33341.66667,242373679,33204.07127,8.557747185,32710.63194,1,1,75.3164557,800.8974359,0.008154519,DOWN,DOWN
20230418,33366.5,34423.80838,32309.19162,1600,33325,235080267,33341.68505,3.537070936,32829.88068,0.96875,0.666666667,71.58836689,813.1730769,0.002281617,UP,DOWN
20230419,33465.5,34499.70936,32431.29064,1600,33333.33333,240818728,33436.25521,3.495526323,32945.44783,0.984375,0.5,97.01492537,811.8589744,0.001538553,DOWN,DOWN
20230420,33613,34282.34595,32943.65405,1050,33483.33333,234583457,33592.47404,3.623197025,33066.82095,0.880952381,0.166666667,87.75510204,808.5576923,-0.002423741,DOWN,DOWN
20230421,33688.5,34109.5475,33267.4525,735,33531.66667,229668761,33674.52525,2.300514727,33179.85351,0.598639456,0.166666667,70.37037037,777.7884615,-0.007477906,DOWN,DOWN
20230424,33709.5,34027.31913,33391.68087,525,33525,224746402,33722.00318,1.468697971,33276.15287,0,0,37.14285714,799.2948718,-0.012612506,DOWN,DOWN
20230425,33645,34210.8445,33079.1555,945,33245,221428945,33689.23547,1.07987844,33343.21598,0,0,18.48739496,747.275641,-0.022007068,DOWN,DOWN
20230426,33566.5,34287.63868,32845.36132,980,33221.66667,218908889,33652.30343,0.81211876,33383.81308,0,0,13.36206897,670.5128205,-0.017825152,DOWN,DOWN
20230427,33448,34373.38857,32522.61143,1315,32998.33333,225434622,33508.08793,0.82673792,33395.48343,0,0,2.545454545,557.6602564,-0.022251584,UP,UP
20230428,33324,34322.10621,32325.89379,1315,33020,234841654,33318.26204,0.923073051,33382.48644,0.049429658,0.064676617,6.293706294,442.6282051,-0.013247437,UP,UP
20230502,33234.5,34177.93468,32291.06532,1290,33130,241487760,33228.02011,0.969663686,33355.57981,0.325581395,0.39800995,25.64841499,333.8782051,0.003285471,DOWN,DOWN
20230503,33120.5,34025.70108,32215.29892,1290,33031.66667,234915338,33088.53007,0.994209413,33312.83803,0.096899225,0.454347978,20.94763092,196.3141026,-0.003445332,DOWN,DOWN
20230504,32991.5,33807.35599,32175.64401,1190,32956.66667,227617958,32947.56434,0.631053593,33254.41293,0,0.389671362,20.68965517,66.53846154,-0.005771169,UP,DOWN
20230508,32913.5,33554.85871,32272.14129,1020,33036.66667,234165063,32864.78802,0.985838452,33192.42876,0.401960784,0.389671362,36.56387665,-38.75,0.00881219,DOWN,DOWN
20230509,32842.5,33305.36607,32379.63393,790,32926.66667,229619919,32804.90273,0.998325885,33128.80535,0.392405063,0.585365854,38.78504673,-141.9551282,0.003235258,DOWN,DOWN
20230510,32774,33098.12343,32449.87657,420,32735,223202481,32745.01596,0.949660053,33064.29529,0.25,0.585365854,43.11688312,-231.4102564,-0.004510407,DOWN,UP
20230511,32738.5,33064.26218,32412.73782,420,32705,218103174,32720.9709,0.897516426,33005.05978,0.035714286,0.25203252,41.91919192,-317.0833333,-0.005343511,DOWN,UP
20230512,32691,33048.59754,32333.40246,560,32606.66667,211869900,32685.52039,0.805364418,32947.958,0,0,46.11111111,-384.775641,-0.009410902,UP,UP
20230515,32686,33052.08196,32319.91804,560,32636.66667,218742861,32679.62089,0.814965644,32900.32928,0.160714286,0.193548387,46.84931507,-406.3141026,-0.005810398,UP,UP
20230516,32683.5,33051.55027,32315.44973,560,32666.66667,224404449,32680.63942,0.711400108,32860.90577,0.321428571,0.52688172,37.82051282,-443.3974359,-0.000245339,UP,UP
20230517,32656,32968.17944,32343.82056,550,32698.33333,228423706,32648.72104,0.638764921,32823.65018,0.518181818,0.860215054,50.72992701,-426.6987179,0.004638447,UP,UP
20230518,32689.5,33071.11368,32307.88632,600,32820,233367819,32676.43222,0.947705778,32799.25923,1,1,64.74358974,-389.1666667,0.014065475,UP,UP
20230519,32782,33380.18392,32183.81608,1065,33130,238579453,32767.58331,1.491653503,32796.12119,1,1,65.94427245,-343.6217949,0.025542862,UP,UP
20230522,32855,33667.07143,32042.92857,1280,33273.33333,242537001,32812.23474,1.375504678,32806.82643,1,1,73.98843931,-259.8076923,0.025438169,UP,UP
20230523,32948,33938.95106,31957.04894,1380,33340,247571539,32900.35904,2.011357791,32832.49435,1,1,84.92307692,-158.5897436,0.021086339,DOWN,UP
20230524,33049,34107.56318,31990.43682,1380,33298.33333,243005366,32998.17897,2.245562074,32871.85902,0.90942029,0.666666667,83.13253012,-92.53205128,0.009987403,DOWN,UP
20230525,33156,34217.59126,32094.40874,1380,33288.33333,237745745,33105.59545,2.223145141,32923.52101,0.887681159,0.333333333,89.90228013,-19.1025641,0.003250239,UP,UP
20230526,33290,34282.16934,32297.83066,1290,33356.66667,243711775,33264.40593,4.240641418,32990.15356,0.968992248,0.333333333,90.06410256,74.6474359,0.002941089,UP,UP
20230530,33460.5,34443.86616,32477.13384,1615,33676.66667,247814815,33450.87283,3.958738398,33075.67109,1,0.666666667,91.94805195,197.275641,0.014800095,DOWN,UP
